Date, Mid, High, Low
2018-08-02, 4.333213511615769, 4.418148292442426, 4.250715413199856
2018-08-01, 4.376883459322075, 4.487125231892656, 4.271075952312161
2018-07-31, 4.201918066956348, 4.355467014714726, 4.058032169063787
2018-07-30, 4.123506669865604, 4.252443498054728, 4.001167857436709
2018-07-27, 4.119275675876706, 4.281201320667245, 3.967954642040496
2018-07-26, 4.128971759834034, 4.253905275810474, 4.010609652934738
2018-07-24, 4.075915466360522, 4.278485450696933, 3.8902991764341084
2018-07-23, 4.3013158997749885, 4.439194552035398, 4.171250603648773
2018-07-20, 4.387367473359524, 4.518495401130878, 4.2629728486244405
2018-07-19, 4.407820018717533, 4.50790767794323, 4.311700635930868
2018-07-18, 4.43707187683256, 4.5514936458598445, 4.327779162241379
2018-07-17, 4.660307322848842, 4.971401422326394, 4.384141995614035
2018-07-16, 5.042885518695694, 5.20713563544001, 4.888125407268109
2018-07-13, 5.274901384399231, 5.372684547145484, 5.180044193016011
2018-07-12, 5.238363489639717, 5.3659732998407845, 5.116025393764129
2018-07-11, 5.1451743207044505, 5.208487198937111, 5.0830076012785925
2018-07-10, 5.059238756513144, 5.224152590046931, 4.903580921535101
2018-07-09, 4.8556448930260405, 4.944460635372612, 4.769009120049794
2018-07-06, 4.917494844978542, 5.000048748473188, 4.836850003585585
2018-07-05, 4.869867379171715, 4.964395863750427, 4.778150089525692
2018-07-03, 4.852246155105791, 4.963316729778625, 4.744773488553023
2018-07-02, 4.8866292340639506, 5.072876344020976, 4.711897483732718
2018-06-29, 5.303658306477568, 5.527544565376731, 5.0952426909584085
2018-06-28, 5.248427395483161, 5.432258157049063, 5.074478946500317
2018-06-27, 5.235970579523884, 5.37199183367807, 5.104298622108492
2018-06-26, 5.195435498212466, 5.300915421304348, 5.093485269348596
2018-06-25, 5.166683456182061, 5.31088249434475, 5.028014510317242
2018-06-22, 5.116884981327953, 5.465972764082595, 4.808106905474626
2018-06-21, 4.777242016507964, 4.869938617438654, 4.687174048368481
2018-06-20, 4.850948135649106, 4.941177361399678, 4.763343382523596
2018-06-19, 4.802547904333275, 4.896283406259453, 4.711628451099672
2018-06-18, 4.990177563420158, 5.164179825224511, 4.826395048554071
2018-06-15, 5.066099668033824, 5.203068387784679, 4.934955071662206
2018-06-14, 5.143871324382968, 5.3638958410088975, 4.939684858256159
2018-06-13, 5.275379841300817, 5.498182303845161, 5.068594177581939
2018-06-12, 5.050433900530874, 5.223520149305984, 4.887721969837767
2018-06-11, 4.994638084967816, 5.089778514711628, 4.902588565563124
2018-06-08, 4.430746948446208, 4.490288427844237, 4.372400213184423
2018-06-07, 4.392012031402227, 4.430736501749474, 4.353716344117647
2018-06-06, 4.399203715258806, 4.478228284303337, 4.322038310181965
2018-06-05, 4.3945182584618445, 4.47142741620162, 4.319831812381126
2018-06-04, 4.339719280528313, 4.4312127037856985, 4.2514502389514
2018-06-01, 4.3574646447806336, 4.445301155213324, 4.272588446539742
2018-05-31, 4.344973898361927, 4.443351620453922, 4.249842567446113
2018-05-30, 4.3884755160122655, 4.489330095583052, 4.29106839368421
2018-05-29, 4.431783894252999, 4.624778888559318, 4.25153066003661
2018-05-25, 4.395197460637033, 4.493022827444407, 4.301034769693918
2018-05-24, 4.408304292468337, 4.577242613169065, 4.249723729015544
2018-05-23, 4.271441433341608, 4.43662405311943, 4.116785351578146
2018-05-22, 4.077784227738257, 4.21777815370118, 3.945492882801083
2018-05-21, 3.9534561429839568, 4.0307093745983185, 3.878512216590135
2018-05-18, 4.099584388692275, 4.204171205084041, 3.9996414883318168
2018-05-17, 4.0616260187127935, 4.183563552059825, 3.9456878844897383
2018-05-16, 4.007382201266675, 4.109702152518977, 3.909539189690251
2018-05-15, 3.8584533394208287, 3.962547700930042, 3.758984183030277
2018-05-14, 3.920597469294096, 4.07296364817057, 3.7784984089665654
2018-05-11, 3.8561795732598796, 4.031346414873509, 3.6946604365282223
2018-05-10, 3.621043503803603, 3.7145718890916335, 3.531336147185525
2018-05-09, 3.6020171159029646, 3.6952702290523782, 3.5124213572367182
2018-05-08, 3.546777605925757, 3.6338593579655907, 3.4630550883926743
2018-05-07, 3.4979263513120755, 3.594279155942073, 3.4058129175252523
2018-05-04, 3.374785096216571, 3.4593949677210234, 3.292382319564576
2018-05-03, 3.397862152099095, 3.549364102036922, 3.2561310996475603
2018-05-02, 3.573488670158002, 3.655334320411094, 3.494269298039015
2018-05-01, 3.6280629869353187, 3.721763663509808, 3.5378365476945843
2018-04-30, 3.605687329306869, 3.683551150027591, 3.530033612563915
2018-04-27, 3.6479786741939577, 3.7562595676799266, 3.545088518457738
2018-04-26, 3.7548303010444877, 3.9137868384923817, 3.6066847089686096
2018-04-25, 3.6202297535617842, 3.863352561399017, 3.4031610275588977
2018-04-24, 3.602910535211771, 3.8191388508993955, 3.4041043527142856
2018-04-23, 3.817608711868194, 3.8916435832083005, 3.7457392641097216
2018-04-20, 3.977038366542134, 4.195730546558739, 3.777687743108346
2018-04-19, 4.232685874085783, 4.317782121883173, 4.150207923698593
2018-04-18, 4.365958494008811, 4.482399682130538, 4.254928122767853
2018-04-17, 4.411194660880143, 4.514887523247366, 4.311462989786347
2018-04-16, 4.321063889484696, 4.526916068437535, 4.131686166390154
2018-04-13, 4.353541987875312, 4.538957642385423, 4.179955212758621
2018-04-12, 4.653974892014703, 5.116898070560916, 4.263652686491228
2018-04-11, 4.966047459781797, 5.052265299508595, 4.881991283685032
2018-04-09, 4.916384428264933, 5.163809255932203, 4.6878428486161425
2018-04-06, 5.038368774676686, 5.253794584384225, 4.834329032001857
2018-04-05, 5.0601673400297384, 5.232255053486504, 4.8970614614300105
2018-04-04, 4.718023183079392, 5.073139165223199, 4.399755381775265
2018-04-03, 4.5774259481319435, 4.777719192663832, 4.390413743599257
2018-04-02, 4.7746779530220245, 4.973518082033626, 4.585241588182031
2018-03-29, 4.553006884848897, 4.956791352326589, 4.204940683211259
2018-03-28, 4.24661203790779, 4.379644956653414, 4.1195607503472225
2018-03-27, 4.279835220799905, 4.4715969824400945, 4.098601710579315
2018-03-26, 4.129425786315104, 4.379999020513368, 3.901603897952174
2018-03-23, 3.8932570271536457, 4.08658320699323, 3.71311972122849
2018-03-22, 3.8652533741886037, 4.051495194736329, 3.69140173230532
2018-03-21, 3.8569384320329236, 3.972582213149561, 3.746451966418477
2018-03-20, 3.9696335086939145, 4.162978609935315, 3.79240625
2018-03-19, 4.100654906933668, 4.289944415282277, 3.9243760923048776
2018-03-16, 4.170432503032436, 4.353217391304348, 4.001250713339439
2018-03-15, 4.284733675317201, 4.535186916965496, 4.057916239836065
2018-03-14, 4.011250200888938, 4.4301117731469155, 3.658842386147058
2018-03-13, 3.7804404706403787, 3.9404042501222816, 3.630522731241632
2018-03-12, 3.7352499733888047, 3.998961396713357, 3.5016085962809362
2018-03-09, 3.8810892615778396, 4.146698867103109, 3.644549639988923
2018-03-08, 3.5480677818404764, 3.7683812943946617, 3.350238526646703
2018-03-07, 3.3527544382679255, 3.6385157136121777, 3.105711283670886
2018-03-06, 3.105449469238315, 3.271499840843946, 2.953784836341901
2018-03-05, 2.947409341577231, 3.0175691407888645, 2.878898641364656
2018-03-02, 3.046666702286893, 3.1232487856235713, 2.9726495565162527
2018-03-01, 3.200375971728714, 3.363917772352012, 3.047704616464609
2018-02-28, 3.2556944291950103, 3.3900076997098574, 3.1289797688880445
2018-02-27, 3.3858886330997087, 3.5227129449754235, 3.2574141125641023
2018-02-26, 3.593226483053676, 3.830528472182941, 3.38101552652983
2018-02-23, 3.4836907348651818, 3.6628645160730207, 3.3194646768762293
2018-02-22, 3.332577065104182, 3.573250633567651, 3.119887088060372
2018-02-21, 3.2276166953359726, 3.435951894751156, 3.0397722265270595
2018-02-20, 3.0479636519771844, 3.185603462297571, 2.92029219751371
2018-02-16, 3.5422485379781143, 3.6769692861314964, 3.415691696704813
2018-02-15, 3.5391133169539777, 3.7350195419093923, 3.360070957527493
2018-02-14, 3.7753382621145306, 4.007728828823034, 3.5649460425894897
2018-02-13, 3.8951768922154737, 4.042034079873041, 3.7570814303076925
2018-02-12, 3.939905133897198, 4.181206414349558, 3.7209682090992646
2018-02-09, 3.991361381907195, 4.353292915361061, 3.6726607221971546
2018-02-08, 4.161221282416112, 4.556098449874772, 3.81587687504
2018-02-07, 4.354828925784409, 4.843758378159967, 3.94812799019397
2018-02-02, 4.383894330546085, 4.990643485129631, 3.899216529557713
2018-02-01, 3.993983100139771, 4.496871661367521, 3.5882034944875785
2018-01-31, 3.6971752148375336, 3.8590462573681212, 3.5467638487406394
2018-01-30, 3.4980514601917037, 3.7861557655371305, 3.2486754162813076
2018-01-29, 3.290614201053855, 3.40244643463606, 3.185233987762882
2018-01-26, 3.4108324800367305, 3.6207990327925494, 3.2226036108536587
2018-01-25, 3.317170776249099, 3.434593027029413, 3.2067105592997427
2018-01-24, 3.3377332441147525, 3.4880153700881893, 3.1984195251425738
2018-01-23, 3.3851862233043084, 3.6201640624827585, 3.1780951281745815
2018-01-22, 3.2816002261096253, 3.6158888703601786, 3.0015381013845968
2018-01-19, 3.093905330437772, 3.233926412625249, 2.9648948660571426
2018-01-18, 3.123322750655079, 3.33274969059816, 2.9372806363972876
2018-01-17, 3.365398151588153, 3.989369378872125, 2.906181969775281
2018-01-16, 2.9966404747838697, 3.5980853987586205, 2.562000703122586
2018-01-12, 2.559572155008737, 2.6876177635977037, 2.4424041190964854
2018-01-11, 2.4821869326748143, 2.6656528758873637, 2.3212942565853756
2018-01-10, 2.4022406548490616, 2.499190372110502, 2.3120261872286982
2018-01-09, 2.2879177606459598, 2.3815067745281415, 2.2009743820404517
2018-01-08, 2.2411971574571856, 2.4385347046242773, 2.072936453927508
2018-01-05, 2.120547580176006, 2.2895715988492316, 1.9737490973826928
2018-01-04, 2.2557578786719703, 2.3567011518810177, 2.1625990005353812
2018-01-03, 2.2217670442567954, 2.284481188095234, 2.162133395314567
2018-01-02, 2.367247703159471, 2.5842912224776744, 2.182999293176787
2017-12-29, 2.2728697259038375, 2.3662235952020336, 2.186090709971258
2017-12-28, 2.2718429790603474, 2.4448061485236217, 2.121498127133507
2017-12-27, 2.1068412916853685, 2.2523743548716832, 1.9786926704536363
2017-12-26, 2.1521524669065557, 2.306233896470396, 2.0170138711836736
2017-12-22, 2.526138799118994, 3.3045533854666664, 2.0434820876371758
2017-12-21, 2.0292478467973933, 2.1989970954834166, 1.8833665042585552
2017-12-20, 2.4507810830622034, 3.727869645819646, 1.822503496000354
2017-12-19, 1.7786773842961163, 1.9018023324335844, 1.669972946554054
2017-12-18, 1.6993505066647672, 1.7767352555531748, 1.6280503814206801
2017-12-15, 1.8700872397904964, 1.951823791683137, 1.7946156254471128
2017-12-14, 1.9648092615157204, 2.0507422881722217, 1.8852815504615386
2017-12-13, 1.9512949228338188, 2.0726005823880347, 1.842789869139323
2017-12-12, 1.8844916129263025, 1.964236084851132, 1.8106540798518518
2017-12-11, 1.979691966072732, 2.1012868658159185, 1.8710842811850712
2017-12-08, 2.038404004842906, 2.3674017422162197, 1.788748212211674
2017-12-07, 1.9608090969978582, 2.4102838014583168, 1.6508840840359504
2017-12-06, 2.422379074380066, 2.7093180016258582, 2.18957385501966
2017-12-05, 2.7331390956781427, 2.7774313030683246, 2.689897471826281
2017-12-04, 2.8443872242622965, 2.9516408882338787, 2.7436810374801888
2017-12-01, 3.109742928268427, 3.373701581288639, 2.880594905292311
2017-11-30, 3.2005204540428887, 3.5256739760789197, 2.927045198199439
2017-11-29, 3.1733037365258974, 3.74738372843395, 2.7504156103428374
2017-11-28, 3.178418123793447, 3.2492611556387523, 3.109945059032981
2017-11-27, 3.2489985927460694, 3.325813788407237, 3.175365754224602
2017-11-24, 3.803156167384536, 3.9326722583655513, 3.681661692043145
2017-11-22, 3.787267374762257, 3.8634584118520268, 3.713723433750452
2017-11-21, 3.8290840331955063, 3.984660627988352, 3.6845064189962526
2017-11-20, 3.770104632680736, 3.85170457454844, 3.6915747079682935
2017-11-17, 3.958914690189562, 4.09763668062635, 3.8288603368202243
2017-11-16, 4.069966932771649, 4.299449021412884, 3.862678102826913
2017-11-15, 4.366170726024727, 4.604389256749294, 4.150491071428571
2017-11-14, 4.59561425836275, 4.7119831915557295, 4.484192757756244
2017-11-13, 4.784370639789837, 5.211645102159591, 4.420149484200321
2017-11-10, 4.493997486267189, 4.8616173921786086, 4.1773219127177015
2017-11-09, 4.183930536854286, 4.32277921065257, 4.052605510391421
2017-11-08, 4.112732202349082, 4.382784904257297, 3.8734112632687125
2017-11-07, 4.327630589896135, 4.430467455131466, 4.228977636696944
2017-11-06, 4.273590593140746, 4.459850582290645, 4.101886423921327
2017-11-03, 4.221327375081778, 4.377033046821145, 4.075868982593662
2017-11-02, 4.345175812084318, 4.61400529393195, 4.104202011238186
2017-11-01, 4.686388123431431, 4.858699910543289, 4.525026196846845
2017-10-31, 4.896287117961568, 5.030907963443388, 4.768299863087879
2017-10-30, 4.987723844131961, 5.074716901030159, 4.903305701848419
2017-10-27, 5.211849019101273, 5.353707712275943, 5.076773946956522
2017-10-26, 5.258052582961211, 5.408571201582467, 5.1152172188980165
2017-10-25, 5.472888355940446, 5.673413788048133, 5.28449917270283
2017-10-24, 5.373294955502212, 5.591619683434601, 5.170196517577121
2017-10-23, 5.2230350856427465, 5.409194453163338, 5.048581548373102
2017-10-20, 5.1877243486443305, 5.393826696261358, 4.995786053997722
2017-10-19, 5.358997922949472, 5.483720908555104, 5.239243164090909
2017-10-18, 5.678619308666891, 6.009125270143065, 5.381526806526806
2017-10-17, 5.333875385585089, 5.449466765932243, 5.222830757903696
2017-10-16, 5.315646482070642, 5.43522250705439, 5.200861497645796
2017-10-13, 5.350491979861377, 5.58910599456836, 5.1309638294672135
2017-10-12, 5.879705714921573, 6.267993490383615, 5.535817501485767
2017-10-11, 6.243260816475429, 6.353580729166667, 6.136471477970003
2017-10-10, 6.165067567567568, 6.347363823888888, 5.992365851052631
2017-10-09, 6.259638353844759, 6.486651459707632, 6.047402088458296
2017-10-06, 6.738086178374224, 6.838939916516517, 6.6399820084537575
2017-10-05, 6.928826942891393, 7.162140451229483, 6.7090958324202346
2017-10-04, 6.9688760351344445, 7.146190626387991, 6.7997610857240725
2017-10-03, 6.82888826682819, 7.001555220175176, 6.663939722430607
2017-10-02, 6.6836545510881, 6.809330747266081, 6.561772755880157
2017-09-29, 7.1800134163271006, 7.372989673498131, 6.996300546660359
2017-09-28, 7.0445927524602, 7.22240899207606, 6.874537960675457
2017-09-27, 7.275678566223044, 7.634744608333305, 6.947240664040307
2017-09-26, 7.506446484321806, 7.626781319127174, 7.389387155522094
2017-09-25, 7.743871508230438, 8.108221714992313, 7.408839404801601
2017-09-22, 8.21666307165314, 8.48492491643808, 7.964135742142857
2017-09-21, 7.998310265818058, 8.465974785041858, 7.578491790169492
2017-09-20, 7.629238994661163, 7.846928297698779, 7.422416814851035
2017-09-19, 7.562202228756059, 7.881176777541508, 7.267469816237106
2017-09-18, 7.642769121061246, 8.10027289101621, 7.232928119461701
2017-09-15, 8.241810264485377, 10.134083488851381, 6.942037353437501
2017-09-14, 8.206636336705296, 9.19604095129291, 7.406812704032123
2017-09-13, 7.399611534499998, 7.851941774627924, 6.995481850388466
2017-09-12, 6.894724557675277, 7.200669596546474, 6.6131387486975575
2017-09-11, 6.801415581070699, 7.0087882156208225, 6.60475574186747
2017-09-08, 6.477679984897516, 6.963358118105292, 6.053236529526462
2017-09-07, 6.175241184402869, 6.305919124386724, 6.049280324138468
2017-09-06, 6.198250951467287, 6.398001831326995, 6.010134606559999
2017-09-05, 6.41125716210676, 6.638449564221989, 6.197103456849329
2017-09-01, 5.855767490118183, 6.009000480687959, 5.709741327783364
2017-08-31, 6.025352529079265, 6.162601788312063, 5.893642489206892
2017-08-30, 6.146740814953219, 6.253998175249141, 6.042751483885605
2017-08-29, 6.228047833622431, 6.479986465882604, 5.992838559633687
2017-08-28, 6.502848247054826, 6.655085567728993, 6.356809161738724
2017-08-25, 6.417151761500909, 6.576681219397237, 6.264538705897558
2017-08-24, 6.5546085100694125, 6.751534098626855, 6.367980290578435
2017-08-23, 6.681615944221766, 6.8584073506257255, 6.513272593554938
2017-08-22, 7.235449596962006, 7.887136046503256, 6.67914044269241
2017-08-21, 6.911170756447851, 7.085101253665905, 6.744689372597632
2017-08-18, 6.678770076759377, 7.025512199753065, 6.3625469611131855
2017-08-17, 6.456321982612907, 6.712016508977448, 6.2169350569948785
2017-08-16, 6.78330853264323, 7.18807210232543, 6.4204048786679735
2017-08-15, 6.894194484851239, 7.496894256634941, 6.379732710695567
2017-08-14, 6.822383363360288, 7.137513928363046, 6.532976689459724
2017-08-11, 7.926705691872893, 8.306608882435675, 7.578995296338319
2017-08-10, 8.360604015488203, 8.57483775850437, 8.15550133959073
2017-08-09, 8.540817617932392, 8.822734617446121, 8.275654421745672
2017-08-08, 8.385188708264936, 8.594422071656643, 8.184826547552785
2017-08-07, 8.68009455018881, 9.019947396298425, 8.364382842045455
2017-08-04, 10.181169557190463, 10.421923610744207, 9.950592132014096
2017-08-03, 10.488173561025569, 10.728412655671328, 10.257911184136875
2017-08-02, 10.599998204650133, 10.930279658839519, 10.28814873315162
2017-08-01, 10.351598856963781, 10.898645999296253, 9.85576727368284
2017-07-31, 10.252766025159264, 10.654326765291746, 9.879257865506194
2017-07-28, 10.476216512837764, 11.003113192947103, 9.99569003285015
2017-07-27, 10.886031284530214, 11.269261554646828, 10.526242796889864
2017-07-26, 11.18592248776467, 11.708507926225094, 10.706739612383961
2017-07-25, 10.757911669581182, 11.579587560982125, 10.04224453426787
2017-07-24, 10.0913244407168, 10.274545881663906, 9.913863394195426
2017-07-21, 10.199725145731023, 10.781587820125528, 9.675404179489949
2017-07-20, 10.767133759481252, 12.392609802227728, 9.514280458584121
2017-07-19, 12.138455573285986, 12.648086780168207, 11.66673330339899
2017-07-18, 12.35775169118449, 13.110635769242446, 11.683130621561768
2017-07-14, 12.39492362776713, 13.097614624436686, 11.759346459364652
2017-07-13, 11.739545602140751, 12.086905749606325, 11.410757809226265
2017-07-12, 11.813394606839625, 12.28967321541449, 11.37042434681285
2017-07-11, 11.731875280658201, 12.202497874967987, 11.293007329551186
2017-07-10, 11.485165246360719, 12.213136955370414, 10.836946834781903
2017-07-07, 10.822736419504766, 11.19607685309533, 10.472302407812515
2017-07-06, 10.57213262586084, 10.705790485062513, 10.440999171301856
2017-07-05, 10.690087752895483, 10.927297908070974, 10.461912816903473
2017-07-03, 11.034874014607167, 11.401141026183327, 10.688747451944458
2017-06-30, 11.028241623672779, 11.315436851277772, 10.754002833095477
2017-06-29, 10.787703338076259, 11.079110499883988, 10.507544701881704
2017-06-28, 10.795089904270059, 11.099785019585957, 10.50527878679145
2017-06-27, 11.247430863882473, 12.08874583276951, 10.511428620189605
2017-06-26, 11.22790700313112, 12.021358825041922, 10.528901079420107
2017-06-23, 10.011750169884442, 10.222513928562906, 9.808685344827586
2017-06-22, 10.136628979720252, 10.410910790602436, 9.875697835128163
2017-06-21, 10.158580524812145, 10.584472978656345, 9.763824095967573
2017-06-20, 10.175078096470843, 10.623670154606627, 9.761531081560445
2017-06-19, 10.771022527732862, 11.047816367750974, 10.506646315139395
2017-06-16, 11.24639226785385, 11.821911858166379, 10.722521797284648
2017-06-15, 11.78059643065393, 13.30217225736164, 10.566006460798393
2017-06-14, 10.489753925604095, 11.63872181882481, 9.543313051077618
2017-06-13, 9.912995621622123, 10.254808044628824, 9.592129345192163
2017-06-12, 9.891894078826294, 11.04064015338633, 8.95604458587148
2017-06-09, 9.637663624995177, 9.885142885180185, 9.400690061932433
2017-06-08, 9.998785542927209, 10.480303903189084, 9.557037583134024
2017-06-07, 9.93036361461791, 10.525295094946925, 9.397267407143651
2017-06-06, 9.70490641090648, 10.23364402543376, 9.226789759788886
2017-06-05, 10.432451092140427, 10.814435012738207, 10.07562635198812
2017-06-02, 11.122443785894546, 11.421320330719933, 10.837561701527445
2017-06-01, 11.207528103930231, 11.709685821565044, 10.74351281798038
2017-05-31, 11.749541014851207, 12.41541346123224, 11.148500840027468
2017-05-30, 12.009904844414123, 12.740965595020626, 11.356601716225493
2017-05-26, 11.48000025796645, 13.28890868672232, 10.102117908406399
2017-05-25, 10.72762002473037, 12.091128980585305, 9.637644340266174
2017-05-24, 11.41391234554803, 11.958985564107378, 10.914332232180563
2017-05-23, 12.367150036636962, 12.932349860873751, 11.847743533874231
2017-05-22, 12.610498456532042, 13.624303625241845, 11.735013589108913
2017-05-19, 13.930406867113968, 14.362239095316136, 13.520556988059683
2017-05-18, 14.4745383713597, 14.932956795620646, 14.039241269808741
2017-05-17, 14.822864847273234, 15.328066119117647, 14.344457883119684
2017-05-16, 15.545360313526768, 15.980860600834239, 15.131036300092523
2017-05-15, 12.623933218609888, 15.8973150329667, 10.4618154295
2017-05-12, 15.334253153394496, 16.340702819531252, 14.442726805536333
2017-05-11, 14.70020316602616, 15.270907043332361, 14.16731970860097
2017-05-10, 15.444658323832718, 15.951300586302871, 14.967176503766135
2017-05-09, 15.619262011443368, 16.26055518909105, 15.02367064154355
2017-05-08, 16.32407206487806, 16.9254790463766, 15.762729650035327
2017-05-05, 17.087524952502875, 17.727225468983384, 16.48958407282078
2017-05-04, 17.074527123361467, 18.173213969213187, 16.094825386005002
2017-05-03, 18.008357147713824, 18.579513145702112, 17.468809888362596
2017-05-02, 18.402027441077443, 18.901761972694644, 17.92678079291301
2017-05-01, 18.949592951430215, 19.65372679071685, 18.291799438949674
2017-04-28, 20.257754616105867, 20.954651416761514, 19.60388016637314
2017-04-27, 20.424745217607274, 21.0390424680996, 19.843420483389416
2017-04-26, 20.65079984969866, 21.048168369161303, 20.266391128011367
2017-04-25, 21.107591422344584, 21.466168510729528, 20.75887898634897
2017-04-24, 21.268334560963112, 21.516888007078396, 21.02466301842383
2017-04-21, 21.02861186259464, 21.273647656959934, 20.7880475243309
2017-04-20, 21.376718507772132, 21.774462806750897, 20.98912798971458
2017-04-19, 21.760132834606733, 22.088939187039067, 21.438393011855545
2017-04-18, 21.638780182648883, 21.980728711360555, 21.305109425888134
2017-04-17, 21.726169743326977, 21.990211073711123, 21.466408877990506
2017-04-13, 21.71182015924796, 22.546783560490045, 20.930678783041166
2017-04-12, 21.120950114332008, 21.396775395698366, 20.85098994328961
2017-04-11, 21.047121650538543, 21.448029916118184, 20.658200863084748
2017-04-10, 21.141686447712065, 21.398711021965553, 20.8891337004874
2017-04-07, 21.5157358604104, 21.88787892641406, 21.153991437575705
2017-04-06, 21.99763361239057, 22.794801830487618, 21.249659713402064
2017-04-05, 22.79489220977401, 23.236992290491607, 22.364284393420597
2017-04-04, 22.42132880491128, 22.899909360723015, 21.96024808803155
2017-04-03, 22.538672819702256, 23.262889088251825, 21.85257563264176
2017-03-31, 24.295651746001926, 25.12042214975816, 23.52107798130671
2017-03-30, 24.815150732213183, 25.373849883851722, 24.27773354306077
2017-03-29, 24.799197828031485, 25.478512618094474, 24.153350778761478
2017-03-28, 24.74328064533541, 25.43747163133618, 24.079254167497858
2017-03-27, 25.478610012742024, 26.732911920288913, 24.32788775787479
2017-03-24, 26.35318170201891, 28.012127954895757, 24.86696615954844
2017-03-23, 24.919603569019515, 25.545972193164896, 24.319284692686033
2017-03-22, 24.439380123425348, 26.106427393422347, 22.96527047394793
2017-03-21, 23.820677381306655, 24.774395188081847, 22.924632338054433
2017-03-20, 25.199590721457007, 25.92950643923927, 24.507403274975943
2017-03-17, 22.701033987406248, 24.38545017376245, 21.229728538360796
2017-03-16, 21.537026909967665, 23.17637057168083, 20.107497906822317
2017-03-15, 20.4033505544989, 20.657282819300836, 20.154202520772948
2017-03-14, 20.293296124525675, 20.660780742734975, 19.93718580362367
2017-03-13, 20.65639321389364, 21.05597591841663, 20.270238856853915
2017-03-09, 21.51441795839356, 22.373412026718906, 20.714395537521312
2017-03-08, 21.28266326326887, 22.31392788996102, 20.337514351531006
2017-03-07, 20.62985550803825, 21.48620805635246, 19.836627944233012
2017-03-06, 20.05674440545716, 20.246422929911727, 19.869931469428476
2017-03-03, 20.128177994267418, 20.49899252525843, 19.769097369637617
2017-03-02, 20.47834980190463, 21.219381590760733, 19.783113210658225
2017-03-01, 19.94167918181474, 22.019044492406906, 18.206631218507837
2017-02-28, 21.63329062993763, 21.96404206432847, 21.311439554106162
2017-02-27, 21.732889468765503, 21.99785846098662, 21.473285751496167
2017-02-24, 22.356803757901815, 23.561756420092564, 21.264716543936657
2017-02-23, 22.27256432125279, 22.95433432350868, 21.627289664015347
2017-02-22, 22.98771767174007, 23.449167092435456, 22.542203874980935
2017-02-21, 23.26343414620448, 23.89313699252967, 22.663415564573622
2017-02-17, 24.36963623530805, 24.83030433542018, 23.92380935042237
2017-02-16, 24.926002092862845, 25.30357015655457, 24.558077673312862
2017-02-15, 25.3041612146053, 25.57289632041074, 25.039434728483297
2017-02-14, 25.358198113570385, 25.822893249710347, 24.907114341075797
2017-02-13, 25.365841778153893, 25.868415318712742, 24.879658712125845
2017-02-10, 25.574416538172542, 26.232535007366437, 24.945687716525708
2017-02-09, 24.99028134421448, 26.941453280622927, 23.29130246940813
2017-02-08, 23.870800430564735, 24.435963394053044, 23.32979389693798
2017-02-07, 24.006749683383767, 24.557832184762347, 23.47763182966776
2017-02-06, 24.44642505380343, 24.676665748529462, 24.219409791742343
2017-02-03, 24.85673494903976, 25.348043458339117, 24.381386781138943
2017-02-02, 25.111864822149368, 25.70445250106442, 24.543428024752473
2017-02-01, 25.61504507015975, 25.982057030396085, 25.256099255526287
2017-01-31, 26.164248873438993, 26.922994677083615, 25.442394880598744
2017-01-30, 27.12815807201719, 27.48126279963228, 26.781306860300557
2017-01-27, 27.427818684866065, 27.640940286632954, 27.21750888147636
2017-01-26, 27.813953216799185, 28.296866102386005, 27.345919133598606
2017-01-25, 27.951624704626933, 28.297260737233685, 27.612871798094183
2017-01-24, 27.46224846537151, 28.188439097935596, 26.76701244284516
2017-01-23, 26.571175192569857, 27.02361260167586, 26.13142199253099
2017-01-20, 27.201038557907605, 27.546106210524854, 26.86308289715179
2017-01-19, 27.017543433030795, 27.442814896591823, 26.60223527193089
2017-01-18, 27.541293438903004, 28.490838736978226, 26.649115701363574
2017-01-17, 27.477925172523697, 28.61973750089963, 26.41820801416071
2017-01-13, 29.97951985959838, 31.054708780039846, 28.971277197361125
2017-01-12, 30.58839465123626, 32.94042918794731, 28.534582315330656
2017-01-11, 28.60736775088395, 31.697803469180474, 26.049648203215302
2017-01-10, 26.533718586136086, 26.912708706088598, 26.16303638629859
2017-01-09, 26.905674247500674, 27.448841554956097, 26.382134805391207
2017-01-06, 25.918219101437955, 28.43684182994455, 23.79328224328215
2017-01-05, 23.924830461049666, 28.02320626106257, 20.853809622105263
2017-01-04, 22.43718074969021, 23.840752903017705, 21.18510356374022
2017-01-03, 23.815053180580712, 24.30312806645458, 23.342417686287934
2016-12-30, 25.513688573031242, 26.415475724835343, 24.665911864703602
2016-12-29, 25.11499648987293, 25.693360889515045, 24.559651818802358
2016-12-28, 25.546220486558987, 26.350916395215425, 24.783518595785107
2016-12-27, 26.073466105182032, 27.293173010408985, 24.955945908635798
2016-12-23, 27.326444032983925, 28.39056369242601, 26.3375341437912
2016-12-22, 28.649152765905395, 29.426102090283724, 27.91031143382559
2016-12-21, 30.138372546873583, 30.89351657315094, 29.417694519759845
2016-12-20, 30.980181947398652, 31.20142188417109, 30.761326665431298
2016-12-19, 31.132114059709913, 31.50052079234541, 30.77070347689825
2016-12-16, 31.577827859305103, 31.87197235962246, 31.28758819908131
2016-12-15, 31.891874448989416, 32.36743845392602, 31.42687182741117
2016-12-14, 32.14782344846567, 32.51861512703583, 31.781441481195387
